camera,segment,kind,frame,onnx_score,native_score,score_delta,iou
lfw,all,rgb,rgb/Claudine_Farrell_0001.ppm,0.926926,0.926926,0.000e0,1.000000
lfw,all,rgb,rgb/Claudio_Abbado_0001.ppm,0.934792,0.934792,0.000e0,1.000000
lfw,all,rgb,rgb/Claudio_Lopez_0001.ppm,0.904067,0.904067,5.960e-8,1.000000
lfw,all,rgb,rgb/Claudio_Ranieri_0001.ppm,0.960403,0.960403,0.000e0,0.999999
lfw,all,rgb,rgb/Clay_Aiken_0001.ppm,0.926780,0.926780,0.000e0,1.000000
lfw,all,rgb,rgb/Clay_Aiken_0002.ppm,0.957496,0.957496,0.000e0,1.000000
lfw,all,rgb,rgb/Clay_Aiken_0003.ppm,0.954747,0.954747,0.000e0,1.000000
lfw,all,rgb,rgb/Clay_Aiken_0004.ppm,0.971955,0.971955,0.000e0,1.000000
lfw,all,rgb,rgb/Clay_Aiken_0005.ppm,0.946096,0.946096,1.192e-7,1.000000
lfw,all,rgb,rgb/Clay_Aiken_0006.ppm,0.957974,0.957974,0.000e0,1.000000
lfw,all,rgb,rgb/Clay_Campbell_0001.ppm,0.909860,0.909860,0.000e0,1.000000
lfw,all,rgb,rgb/Clemente_de_la_Vega_0001.ppm,0.871846,0.871846,0.000e0,1.000000
lfw,all,rgb,rgb/Cliff_Ellis_0001.ppm,0.915148,0.915149,1.192e-7,1.000000
lfw,all,rgb,rgb/Clifford_Etienne_0001.ppm,0.896696,0.896696,0.000e0,1.000000
lfw,all,rgb,rgb/Clifford_Robinson_0001.ppm,0.919016,0.919016,1.192e-7,1.000000
lfw,all,rgb,rgb/Clint_Eastwood_0001.ppm,0.919478,0.919478,1.192e-7,1.000000
lfw,all,rgb,rgb/Clint_Eastwood_0002.ppm,0.913252,0.913252,1.192e-7,1.000000
lfw,all,rgb,rgb/Clint_Eastwood_0003.ppm,0.916262,0.916262,0.000e0,0.999999
lfw,all,rgb,rgb/Clint_Eastwood_0004.ppm,0.943258,0.943258,0.000e0,1.000000
lfw,all,rgb,rgb/Clint_Eastwood_0005.ppm,0.903852,0.903852,1.192e-7,1.000000
lfw,all,rgb,rgb/Clint_Eastwood_0006.ppm,0.898598,0.898598,5.960e-8,1.000000
lfw,all,rgb,rgb/Clint_Howard_0001.ppm,0.967032,0.967032,1.192e-7,1.000000
lfw,all,rgb,rgb/Clint_Lamebear_0001.ppm,0.953715,0.953715,0.000e0,1.000000
lfw,all,rgb,rgb/Clive_Lloyd_0001.ppm,0.916075,0.916075,0.000e0,1.000000
lfw,all,rgb,rgb/Clive_Woodward_0001.ppm,0.931211,0.931211,0.000e0,1.000000
lfw,all,rgb,rgb/Coco_dEste_0001.ppm,0.863606,0.863606,0.000e0,1.000000
lfw,all,rgb,rgb/Cole_Chapman_0001.ppm,0.900598,0.900599,5.960e-8,1.000000
lfw,all,rgb,rgb/Coleen_Rowley_0001.ppm,0.945089,0.945089,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Campbell_0001.ppm,0.907341,0.907341,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Cowie_0001.ppm,0.925985,0.925986,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Farrell_0001.ppm,0.935959,0.935959,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Farrell_0002.ppm,0.936779,0.936779,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Farrell_0003.ppm,0.925983,0.925983,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Farrell_0004.ppm,0.946403,0.946403,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Farrell_0005.ppm,0.942078,0.942078,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Farrell_0006.ppm,0.929272,0.929272,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Farrell_0007.ppm,0.938722,0.938722,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Farrell_0008.ppm,0.962466,0.962466,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Farrell_0009.ppm,0.921168,0.921168,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Jackson_0001.ppm,0.912709,0.912709,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Jackson_0002.ppm,0.944296,0.944296,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Montgomerie_0001.ppm,0.914340,0.914340,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Montgomerie_0002.ppm,0.931839,0.931839,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Montgomerie_0003.ppm,0.915695,0.915695,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Montgomerie_0004.ppm,0.718433,0.718433,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Montgomerie_0005.ppm,0.914692,0.914692,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Phillips_0001.ppm,0.930836,0.930836,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0001.ppm,0.937187,0.937187,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0002.ppm,0.951446,0.951447,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0003.ppm,0.940385,0.940385,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0004.ppm,0.901341,0.901341,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0005.ppm,0.961262,0.961262,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0006.ppm,0.982084,0.982084,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0007.ppm,0.946044,0.946044,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0008.ppm,0.935146,0.935146,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0009.ppm,0.905527,0.905527,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0010.ppm,0.917314,0.917315,2.384e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0011.ppm,0.914610,0.914610,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0012.ppm,0.940825,0.940825,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0013.ppm,0.930449,0.930449,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0014.ppm,0.930523,0.930523,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0015.ppm,0.925957,0.925957,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0016.ppm,0.921865,0.921865,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0017.ppm,0.919666,0.919666,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0018.ppm,0.947144,0.947144,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0019.ppm,0.915223,0.915223,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0020.ppm,0.955649,0.955649,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0021.ppm,0.930906,0.930906,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0022.ppm,0.940484,0.940484,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0023.ppm,0.916757,0.916757,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0024.ppm,0.922540,0.922540,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0025.ppm,0.928099,0.928099,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0026.ppm,0.925535,0.925535,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0027.ppm,0.903572,0.903571,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0028.ppm,0.919292,0.919292,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0029.ppm,0.953348,0.953348,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0030.ppm,0.936983,0.936983,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0031.ppm,0.896776,0.896776,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0032.ppm,0.940536,0.940536,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0033.ppm,0.946417,0.946417,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0034.ppm,0.859506,0.859506,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0035.ppm,0.931419,0.931419,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0036.ppm,0.933844,0.933844,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0037.ppm,0.941276,0.941276,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0038.ppm,0.950216,0.950216,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0039.ppm,0.964499,0.964499,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0040.ppm,0.930357,0.930357,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0041.ppm,0.928165,0.928165,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0042.ppm,0.968494,0.968494,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0043.ppm,0.929225,0.929225,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0044.ppm,0.935397,0.935397,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0045.ppm,0.917760,0.917761,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0046.ppm,0.921234,0.921234,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0047.ppm,0.922651,0.922651,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0048.ppm,0.779507,0.779507,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0049.ppm,0.900765,0.900765,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0050.ppm,0.931258,0.931258,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0051.ppm,0.967986,0.967986,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0052.ppm,0.970854,0.970854,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0053.ppm,0.947733,0.947733,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0054.ppm,0.915160,0.915160,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0055.ppm,0.935447,0.935447,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0056.ppm,0.929372,0.929372,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0057.ppm,0.936931,0.936931,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0058.ppm,0.966041,0.966041,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0059.ppm,0.938170,0.938170,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0060.ppm,0.970240,0.970240,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0061.ppm,0.944382,0.944382,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0062.ppm,0.920487,0.920487,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0063.ppm,0.927903,0.927903,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0064.ppm,0.967649,0.967649,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0065.ppm,0.945730,0.945730,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0066.ppm,0.953062,0.953062,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0067.ppm,0.956297,0.956297,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0068.ppm,0.956235,0.956235,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0069.ppm,0.932545,0.932545,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0070.ppm,0.932734,0.932734,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0071.ppm,0.908052,0.908052,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0072.ppm,0.910875,0.910875,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0073.ppm,0.960837,0.960837,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0074.ppm,0.950168,0.950168,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0075.ppm,0.968233,0.968233,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0076.ppm,0.932265,0.932265,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0077.ppm,0.920765,0.920765,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0078.ppm,0.948418,0.948418,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0079.ppm,0.920265,0.920265,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0080.ppm,0.937019,0.937019,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0081.ppm,0.943796,0.943796,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0082.ppm,0.948207,0.948207,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0083.ppm,0.966743,0.966743,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0084.ppm,0.934597,0.934597,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0085.ppm,0.929953,0.929953,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0086.ppm,0.970171,0.970171,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0087.ppm,0.932021,0.932021,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0088.ppm,0.936847,0.936847,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0089.ppm,0.924446,0.924446,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0090.ppm,0.955133,0.955133,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0091.ppm,0.947094,0.947094,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0092.ppm,0.949838,0.949838,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0093.ppm,0.937289,0.937289,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0094.ppm,0.930351,0.930351,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0095.ppm,0.923844,0.923844,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0096.ppm,0.931495,0.931495,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0097.ppm,0.935501,0.935501,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0098.ppm,0.949000,0.949000,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0099.ppm,0.853716,0.853716,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0100.ppm,0.933848,0.933848,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0101.ppm,0.955540,0.955540,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0102.ppm,0.977002,0.977002,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0103.ppm,0.930783,0.930783,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0104.ppm,0.917457,0.917457,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0105.ppm,0.944211,0.944211,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0106.ppm,0.931329,0.931329,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0107.ppm,0.974496,0.974496,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0108.ppm,0.925983,0.925983,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0109.ppm,0.962040,0.962040,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0110.ppm,0.948079,0.948079,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0111.ppm,0.932094,0.932094,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0112.ppm,0.900108,0.900108,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0113.ppm,0.944352,0.944352,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0114.ppm,0.896649,0.896649,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0115.ppm,0.954093,0.954093,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0116.ppm,0.927281,0.927281,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0117.ppm,0.941075,0.941075,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0118.ppm,0.938592,0.938592,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0119.ppm,0.943948,0.943948,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0120.ppm,0.952129,0.952129,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0121.ppm,0.934550,0.934550,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0122.ppm,0.919307,0.919307,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0123.ppm,0.944928,0.944928,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0124.ppm,0.940063,0.940063,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0125.ppm,0.913758,0.913758,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0126.ppm,0.923608,0.923608,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0127.ppm,0.923799,0.923799,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0128.ppm,0.914780,0.914780,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0129.ppm,0.854924,0.854924,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0130.ppm,0.971141,0.971141,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0131.ppm,0.928985,0.928985,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0132.ppm,0.972513,0.972513,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0133.ppm,0.928448,0.928448,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0134.ppm,0.949787,0.949787,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0135.ppm,0.925798,0.925798,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0136.ppm,0.972361,0.972361,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0137.ppm,0.940445,0.940445,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0138.ppm,0.914865,0.914865,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0139.ppm,0.922448,0.922448,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0140.ppm,0.924720,0.924720,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0141.ppm,0.940139,0.940139,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0142.ppm,0.945624,0.945624,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0143.ppm,0.956079,0.956079,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0144.ppm,0.964438,0.964438,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0145.ppm,0.928857,0.928857,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0146.ppm,0.932528,0.932528,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0147.ppm,0.966043,0.966043,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0148.ppm,0.929340,0.929340,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0149.ppm,0.936957,0.936957,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0150.ppm,0.943918,0.943918,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0151.ppm,0.948373,0.948373,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0152.ppm,0.942236,0.942236,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0153.ppm,0.941287,0.941287,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0154.ppm,0.920645,0.920645,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0155.ppm,0.927130,0.927130,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0156.ppm,0.946691,0.946691,1.788e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0157.ppm,0.960371,0.960371,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0158.ppm,0.961757,0.961757,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0159.ppm,0.921976,0.921976,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0160.ppm,0.930304,0.930304,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0161.ppm,0.912051,0.912051,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0162.ppm,0.909942,0.909942,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0163.ppm,0.930234,0.930234,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0164.ppm,0.932007,0.932007,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0165.ppm,0.945360,0.945360,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0166.ppm,0.902930,0.902930,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0167.ppm,0.954218,0.954218,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0168.ppm,0.931018,0.931018,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0169.ppm,0.923510,0.923510,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0170.ppm,0.937290,0.937290,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0171.ppm,0.949249,0.949249,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0172.ppm,0.926235,0.926235,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0173.ppm,0.908121,0.908121,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0174.ppm,0.934060,0.934060,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0175.ppm,0.883773,0.883773,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0176.ppm,0.896443,0.896443,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0177.ppm,0.937074,0.937074,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0178.ppm,0.897579,0.897578,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0179.ppm,0.952834,0.952834,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0180.ppm,0.892331,0.892331,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0181.ppm,0.924620,0.924620,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0182.ppm,0.929487,0.929487,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0183.ppm,0.941181,0.941181,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0184.ppm,0.958358,0.958358,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0185.ppm,0.942001,0.942001,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0186.ppm,0.949756,0.949756,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0187.ppm,0.923047,0.923047,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0188.ppm,0.959867,0.959867,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0189.ppm,0.960606,0.960606,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0190.ppm,0.933695,0.933695,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0191.ppm,0.893363,0.893363,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0192.ppm,0.967346,0.967346,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0193.ppm,0.957305,0.957305,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0194.ppm,0.934515,0.934515,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0195.ppm,0.971069,0.971069,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0196.ppm,0.913915,0.913915,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0197.ppm,0.947848,0.947848,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0198.ppm,0.951998,0.951998,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0199.ppm,0.912366,0.912366,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0200.ppm,0.888171,0.888171,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0201.ppm,0.921596,0.921596,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0202.ppm,0.950409,0.950409,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0203.ppm,0.909002,0.909001,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0204.ppm,0.964313,0.964313,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0205.ppm,0.941498,0.941498,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0206.ppm,0.870198,0.870198,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0207.ppm,0.939144,0.939144,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0208.ppm,0.923125,0.923125,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0209.ppm,0.967379,0.967379,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0210.ppm,0.964573,0.964574,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0211.ppm,0.931017,0.931017,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0212.ppm,0.945072,0.945072,1.192e-7,0.999999
lfw,all,rgb,rgb/Colin_Powell_0213.ppm,0.937095,0.937095,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0214.ppm,0.926825,0.926825,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0215.ppm,0.897145,0.897145,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0216.ppm,0.930551,0.930551,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0217.ppm,0.932344,0.932344,5.960e-8,1.000000
lfw,all,rgb,rgb/Colin_Powell_0218.ppm,0.954016,0.954016,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0219.ppm,0.943051,0.943051,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0220.ppm,0.938404,0.938404,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0221.ppm,0.925413,0.925413,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0222.ppm,0.957272,0.957272,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0223.ppm,0.926425,0.926425,1.192e-7,1.000000
lfw,all,rgb,rgb/Colin_Powell_0224.ppm,0.904833,0.904833,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0225.ppm,0.942125,0.942125,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0226.ppm,0.926528,0.926528,0.000e0,0.999999
lfw,all,rgb,rgb/Colin_Powell_0227.ppm,0.944991,0.944991,0.000e0,1.000000
lfw,all,rgb,rgb/Colin_Powell_0228.ppm,0.909034,0.909034,0.000e0,0.999999
