camera,segment,kind,frame,ear_left,ear_right,blink_left,blink_right,jaw_open,brow_inner_up
lfw,all,rgb,rgb/Derek_Jeter_0004.ppm,0.3183,0.3607,0.0866,0.0539,0.0026,0.0136
lfw,all,rgb,rgb/Derek_King_0001.ppm,0.1928,0.1499,0.3361,0.3996,0.0288,0.0002
lfw,all,rgb,rgb/Derek_Lowe_0001.ppm,0.3367,0.3547,0.0659,0.0237,0.1851,0.4826
lfw,all,rgb,rgb/Derek_Lowe_0002.ppm,0.3545,0.3573,0.0350,0.0161,0.1263,0.4483
lfw,all,rgb,rgb/Derek_Parra_0001.ppm,0.2854,0.2960,0.1219,0.1416,0.0884,0.0000
lfw,all,rgb,rgb/Derian_Hatcher_0001.ppm,0.3050,0.3238,0.0727,0.0584,0.0008,0.0005
lfw,all,rgb,rgb/Derrick_Battie_0001.ppm,0.3523,0.3296,0.0323,0.0121,0.0205,0.0011
lfw,all,rgb,rgb/Derrick_Rodgers_0001.ppm,0.2793,0.2511,0.2567,0.0556,0.0004,0.0472
lfw,all,rgb,rgb/Derrick_Taylor_0001.ppm,0.1739,0.1382,0.4578,0.3202,0.0155,0.0003
lfw,all,rgb,rgb/Des_Brown_0001.ppm,0.1942,0.1729,0.3414,0.3000,0.0010,0.0000
lfw,all,rgb,rgb/Desiree_Lemosi_0001.ppm,0.1651,0.2256,0.2967,0.3157,0.0119,0.0014
lfw,all,rgb,rgb/Desiree_Lemosi_0002.ppm,0.2864,0.1620,0.3090,0.1165,0.0247,0.0479
lfw,all,rgb,rgb/Desiree_McKenzie_0001.ppm,0.2976,0.2994,0.0859,0.0421,0.0143,0.4837
lfw,all,rgb,rgb/Desmon_Farmer_0001.ppm,0.1890,0.1722,0.2552,0.2184,0.1764,0.0399
lfw,all,rgb,rgb/Devin_Harris_0001.ppm,0.3440,0.4110,0.0636,0.0179,0.3436,0.1431
lfw,all,rgb,rgb/Dewayne_White_0001.ppm,0.1712,0.1714,0.3044,0.2898,0.0074,0.0004
lfw,all,rgb,rgb/Dexter_Jackson_0001.ppm,0.2351,0.2595,0.2093,0.1580,0.0336,0.0155
lfw,all,rgb,rgb/Dexter_Jackson_0002.ppm,0.2640,0.2759,0.1906,0.1898,0.0008,0.0188
lfw,all,rgb,rgb/Diana_Krall_0001.ppm,0.2603,0.3082,0.0778,0.1104,0.1490,0.0016
lfw,all,rgb,rgb/Diana_Krall_0002.ppm,0.2866,0.3523,0.0632,0.0989,0.0410,0.0001
lfw,all,rgb,rgb/Diana_Krall_0003.ppm,0.1889,0.1882,0.3149,0.2144,0.3458,0.0007
lfw,all,rgb,rgb/Diana_Krall_0004.ppm,0.3070,0.2601,0.1039,0.0631,0.1611,0.0017
lfw,all,rgb,rgb/Diana_Krall_0005.ppm,0.2571,0.2921,0.2002,0.1091,0.0051,0.0001
lfw,all,rgb,rgb/Diana_Krall_0006.ppm,0.2984,0.2725,0.1306,0.0785,0.0419,0.0004
lfw,all,rgb,rgb/Diana_Munz_0001.ppm,0.1709,0.1787,0.4042,0.3516,0.0318,0.0009
lfw,all,rgb,rgb/Diana_Munz_0002.ppm,0.0900,0.1184,0.4853,0.4755,0.0195,0.0038
lfw,all,rgb,rgb/Diana_Munz_0003.ppm,0.0939,0.1090,0.4725,0.4812,0.0287,0.0148
lfw,all,rgb,rgb/Diana_Renee_Valdivieso_Dubon_0001.ppm,0.0856,0.1176,0.5223,0.5225,0.0067,0.0168
lfw,all,rgb,rgb/Diana_Ross_0001.ppm,0.2550,0.2251,0.2969,0.1935,0.4530,0.2870
lfw,all,rgb,rgb/Diana_Silvius_0001.ppm,0.2253,0.1712,0.4023,0.2761,0.0070,0.0185
lfw,all,rgb,rgb/Diana_Taurasi_0001.ppm,0.3777,0.3989,0.0561,0.0381,0.6934,0.0077
lfw,all,rgb,rgb/Diana_Taurasi_0002.ppm,0.3063,0.3392,0.1611,0.1694,0.0106,0.0841
lfw,all,rgb,rgb/Diana_Taylor_0001.ppm,0.1026,0.1577,0.3369,0.4385,0.0437,0.0003
lfw,all,rgb,rgb/Diane_Green_0001.ppm,0.2410,0.1517,0.5337,0.2393,0.2126,0.0029
lfw,all,rgb,rgb/Diane_Green_0002.ppm,0.1500,0.0904,0.6882,0.4578,0.0963,0.5228
lfw,all,rgb,rgb/Diane_Ladd_0001.ppm,0.1675,0.1976,0.4991,0.2801,0.0682,0.0078
lfw,all,rgb,rgb/Diane_Lane_0001.ppm,0.1806,0.1896,0.4962,0.3333,0.0011,0.0076
lfw,all,rgb,rgb/Dianne_Feinstein_0001.ppm,0.2905,0.2714,0.3086,0.2423,0.0032,0.0028
lfw,all,rgb,rgb/Dianne_Feinstein_0002.ppm,0.2914,0.1958,0.2637,0.0920,0.0073,0.0003
lfw,all,rgb,rgb/Dianne_Feinstein_0003.ppm,0.3276,0.3470,0.1636,0.0665,0.0037,0.0123
lfw,all,rgb,rgb/Dianne_Reeves_0001.ppm,0.2314,0.2757,0.1618,0.1631,0.0150,0.0137
lfw,all,rgb,rgb/Dick_Armey_0001.ppm,0.1161,0.1176,0.4342,0.4881,0.1627,0.0010
lfw,all,rgb,rgb/Dick_Bennett_0001.ppm,0.1640,0.1266,0.4750,0.4563,0.0202,0.0001
lfw,all,rgb,rgb/Dick_Cheney_0001.ppm,0.2540,0.2567,0.2518,0.1207,0.0120,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0002.ppm,0.2408,0.1517,0.4418,0.1233,0.0092,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0003.ppm,0.2947,0.2463,0.2486,0.0702,0.0058,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0004.ppm,0.2923,0.1653,0.4052,0.1879,0.0026,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0005.ppm,0.3062,0.3075,0.2090,0.0695,0.0061,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0006.ppm,0.0973,0.0954,0.6044,0.4857,0.0065,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0007.ppm,0.1403,0.0397,0.7531,0.2653,0.0091,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0008.ppm,0.3298,0.2437,0.2075,0.0529,0.0049,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0009.ppm,0.2391,0.2081,0.2653,0.0860,0.0037,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0010.ppm,0.1638,0.2409,0.1919,0.3978,0.0411,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0011.ppm,0.3176,0.3098,0.1389,0.0748,0.0048,0.0001
lfw,all,rgb,rgb/Dick_Cheney_0012.ppm,0.1993,0.2029,0.2742,0.2247,0.0090,0.0000
lfw,all,rgb,rgb/Dick_Cheney_0013.ppm,0.2900,0.1879,0.3413,0.1214,0.0078,0.0002
lfw,all,rgb,rgb/Dick_Cheney_0014.ppm,0.2863,0.2688,0.1888,0.1425,0.0177,0.0000
lfw,all,rgb,rgb/Dick_Clark_0001.ppm,0.2706,0.2680,0.1498,0.1905,0.0340,0.0002
lfw,all,rgb,rgb/Dick_Clark_0002.ppm,0.2551,0.3176,0.2277,0.2180,0.0025,0.0001
lfw,all,rgb,rgb/Dick_Clark_0003.ppm,0.2608,0.2593,0.1989,0.2460,0.0314,0.0002
lfw,all,rgb,rgb/Dick_Devine_0001.ppm,0.3663,0.5154,0.0403,0.0221,0.0355,0.0006
lfw,all,rgb,rgb/Dick_Jauron_0001.ppm,0.3107,0.3244,0.2085,0.0966,0.0198,0.0001
lfw,all,rgb,rgb/Dick_Latessa_0001.ppm,0.3118,0.3043,0.0852,0.1054,0.0687,0.0001
lfw,all,rgb,rgb/Dick_Latessa_0002.ppm,0.2037,0.2125,0.2546,0.2585,0.1162,0.0000
lfw,all,rgb,rgb/Dick_Posthumus_0001.ppm,0.2447,0.2390,0.2615,0.2229,0.0374,0.0023
lfw,all,rgb,rgb/Dick_Smothers_0001.ppm,0.2738,0.3012,0.1450,0.1607,0.2071,0.0002
lfw,all,rgb,rgb/Dick_Vermeil_0001.ppm,0.2879,0.3002,0.1118,0.0532,0.2739,0.0075
lfw,all,rgb,rgb/Dick_Vermeil_0002.ppm,0.3103,0.2281,0.1866,0.0487,0.0393,0.0000
lfw,all,rgb,rgb/Didier_Defago_0001.ppm,0.2111,0.1906,0.4695,0.1824,0.0323,0.0179
lfw,all,rgb,rgb/Diego_Armando_Maradona_0001.ppm,0.0244,0.0216,0.7802,0.7169,0.0009,0.0028
lfw,all,rgb,rgb/Diego_Colorado_0001.ppm,0.2892,0.2784,0.1318,0.0796,0.0179,0.0003
lfw,all,rgb,rgb/Diego_Diego_Lerman_0001.ppm,0.3448,0.3152,0.0784,0.0425,0.0175,0.0001
lfw,all,rgb,rgb/Dieter_Holzer_0001.ppm,0.3350,0.3383,0.1494,0.0945,0.0151,0.0178
lfw,all,rgb,rgb/Dieter_Zetsche_0001.ppm,0.2940,0.2543,0.2266,0.1225,0.0240,0.0000
lfw,all,rgb,rgb/Dimitar_Berbatov_0001.ppm,0.3278,0.3537,0.0921,0.0488,0.0010,0.0115
lfw,all,rgb,rgb/Dimitri_Perricos_0001.ppm,0.3323,0.3384,0.0364,0.0656,0.1119,0.0004
lfw,all,rgb,rgb/Din_Samsudin_0001.ppm,0.1945,0.1794,0.2603,0.3733,0.0091,0.0204
lfw,all,rgb,rgb/Dinah_Turner_0001.ppm,0.3065,0.4358,0.0302,0.0360,0.0011,0.0041
lfw,all,rgb,rgb/Dino_Risi_0001.ppm,0.3284,0.3198,0.0892,0.0691,0.0073,0.0837
lfw,all,rgb,rgb/Dino_de_Laurentis_0001.ppm,0.2931,0.2725,0.2056,0.2336,0.0003,0.0001
lfw,all,rgb,rgb/Dino_de_Laurentis_0002.ppm,0.2245,0.1860,0.3614,0.2452,0.0028,0.0002
lfw,all,rgb,rgb/Dinora_Rosales_0001.ppm,0.3601,0.3176,0.1137,0.0566,0.0022,0.0110
lfw,all,rgb,rgb/Dion_Glover_0001.ppm,0.2852,0.3055,0.1651,0.1708,0.0100,0.2423
lfw,all,rgb,rgb/Dionigi_Tettamanzi_0001.ppm,0.2482,0.2401,0.2239,0.1346,0.0022,0.0061
lfw,all,rgb,rgb/Dionne_Warwick_0001.ppm,0.2985,0.2841,0.1073,0.0272,0.0104,0.0005
lfw,all,rgb,rgb/Dionyssis_Georgiadis_0001.ppm,0.3144,0.3397,0.0608,0.0566,0.0136,0.0010
lfw,all,rgb,rgb/Dirk_Kempthorne_0001.ppm,0.1698,0.2457,0.2759,0.3893,0.0133,0.0001
lfw,all,rgb,rgb/Dita_Von_Tesse_0001.ppm,0.2476,0.2640,0.1335,0.1980,0.0417,0.0001
lfw,all,rgb,rgb/Djabir_Said-Guerni_0001.ppm,0.4031,0.3489,0.0408,0.0044,0.1994,0.0010
lfw,all,rgb,rgb/Doc_Rivers_0001.ppm,0.2113,0.2479,0.2185,0.2193,0.4573,0.0003
lfw,all,rgb,rgb/Dolly_Parton_0001.ppm,0.1838,0.2493,0.2460,0.4737,0.0114,0.0392
lfw,all,rgb,rgb/Dolly_Parton_0002.ppm,0.1666,0.1814,0.3797,0.4346,0.0865,0.0031
lfw,all,rgb,rgb/Dolma_Tsering_0001.ppm,0.0816,0.1615,0.3787,0.5760,0.1739,0.0128
lfw,all,rgb,rgb/Dolma_Tsering_0002.ppm,0.2651,0.2772,0.2825,0.1259,0.0266,0.0720
lfw,all,rgb,rgb/Dominic_Monaghan_0001.ppm,0.3047,0.3431,0.0740,0.0485,0.0163,0.0000
lfw,all,rgb,rgb/Dominick_Dunne_0001.ppm,0.3249,0.3289,0.1472,0.0524,0.0367,0.0000
lfw,all,rgb,rgb/Dominik_Garcia-Lorido_0001.ppm,0.0191,0.0331,0.8280,0.7038,0.0114,0.0313
lfw,all,rgb,rgb/Dominik_Garcia-Lorido_0002.ppm,0.3210,0.2889,0.1214,0.0643,0.0023,0.0487
lfw,all,rgb,rgb/Dominik_Hrbaty_0001.ppm,0.2282,0.2709,0.2056,0.2188,0.1615,0.0013
lfw,all,rgb,rgb/Dominique_Perben_0001.ppm,0.2695,0.3121,0.1256,0.1092,0.0164,0.0000
lfw,all,rgb,rgb/Dominique_de_Villepin_0001.ppm,0.3965,0.3690,0.0328,0.0088,0.0471,0.0015
lfw,all,rgb,rgb/Dominique_de_Villepin_0002.ppm,0.3774,0.3616,0.0899,0.0227,0.0103,0.0001
lfw,all,rgb,rgb/Dominique_de_Villepin_0003.ppm,0.2915,0.2037,0.2432,0.1059,0.0022,0.0000
lfw,all,rgb,rgb/Dominique_de_Villepin_0004.ppm,0.3318,0.3712,0.1533,0.0292,0.0002,0.0016
lfw,all,rgb,rgb/Dominique_de_Villepin_0005.ppm,0.2957,0.3442,0.1431,0.0708,0.0026,0.0003
lfw,all,rgb,rgb/Dominique_de_Villepin_0006.ppm,0.3632,0.3408,0.0730,0.0246,0.0046,0.0000
lfw,all,rgb,rgb/Dominique_de_Villepin_0007.ppm,0.3398,0.2492,0.3001,0.5570,0.0006,0.0760
lfw,all,rgb,rgb/Dominique_de_Villepin_0008.ppm,0.3864,0.4297,0.0174,0.0064,0.0297,0.3208
lfw,all,rgb,rgb/Dominique_de_Villepin_0009.ppm,0.3563,0.3764,0.0385,0.0175,0.0214,0.0015
lfw,all,rgb,rgb/Dominique_de_Villepin_0010.ppm,0.3279,0.3587,0.0717,0.0493,0.0189,0.0113
lfw,all,rgb,rgb/Dominique_de_Villepin_0011.ppm,0.2717,0.2701,0.1660,0.0966,0.3783,0.0000
lfw,all,rgb,rgb/Dominique_de_Villepin_0012.ppm,0.2987,0.3346,0.1384,0.0575,0.0029,0.0004
lfw,all,rgb,rgb/Dominique_de_Villepin_0013.ppm,0.2716,0.0939,0.3666,0.1477,0.0111,0.0000
lfw,all,rgb,rgb/Dominique_de_Villepin_0014.ppm,0.3211,0.3000,0.1062,0.0716,0.0222,0.0001
lfw,all,rgb,rgb/Dominique_de_Villepin_0015.ppm,0.2039,0.1296,0.3896,0.2840,0.0299,0.0000
lfw,all,rgb,rgb/Don_Boudria_0001.ppm,0.2790,0.3045,0.1595,0.1141,0.0904,0.0003
lfw,all,rgb,rgb/Don_Carcieri_0001.ppm,0.1079,0.0872,0.4700,0.4470,0.0513,0.0000
lfw,all,rgb,rgb/Don_Flanagan_0001.ppm,0.2690,0.2777,0.1674,0.0783,0.3224,0.5780
lfw,all,rgb,rgb/Don_Henley_0001.ppm,0.1842,0.3346,0.2391,0.3363,0.0114,0.0000
lfw,all,rgb,rgb/Don_Hewitt_0001.ppm,0.2832,0.2417,0.2796,0.0733,0.2685,0.0001
lfw,all,rgb,rgb/Don_King_0001.ppm,0.1939,0.2571,0.6355,0.4193,0.0001,0.0016
lfw,all,rgb,rgb/Don_Lake_0001.ppm,0.0483,0.0452,0.6445,0.5319,0.2439,0.0000
lfw,all,rgb,rgb/Don_Matthews_0001.ppm,0.1620,0.1596,0.3771,0.2459,0.1300,0.3925
lfw,all,rgb,rgb/Don_Meredith_0001.ppm,0.1718,0.0961,0.4057,0.3621,0.0334,0.0001
lfw,all,rgb,rgb/Don_Nickles_0001.ppm,0.1534,0.2103,0.2788,0.4734,0.2377,0.0010
lfw,all,rgb,rgb/Don_Nickles_0002.ppm,0.2549,0.2089,0.2232,0.1902,0.2764,0.0004
lfw,all,rgb,rgb/Don_Siegelman_0001.ppm,0.3557,0.3807,0.0924,0.1225,0.0668,0.0253
lfw,all,rgb,rgb/Don_Siegelman_0002.ppm,0.3851,0.3703,0.0359,0.0109,0.0310,0.0099
lfw,all,rgb,rgb/Don_Siegelman_0003.ppm,0.2952,0.3432,0.0641,0.1116,0.1118,0.0104
lfw,all,rgb,rgb/Don_Siegelman_0004.ppm,0.4166,0.3477,0.0656,0.0200,0.0074,0.0069
lfw,all,rgb,rgb/Donald_Anderson_0001.ppm,0.1387,0.0954,0.5947,0.2498,0.0076,0.0001
lfw,all,rgb,rgb/Donald_Carty_0001.ppm,0.2929,0.2963,0.1997,0.1228,0.0400,0.0065
lfw,all,rgb,rgb/Donald_Evans_0001.ppm,0.2723,0.3014,0.1239,0.1066,0.1415,0.0000
lfw,all,rgb,rgb/Donald_Evans_0002.ppm,0.1542,0.1616,0.3677,0.4068,0.1153,0.0000
lfw,all,rgb,rgb/Donald_Fehr_0001.ppm,0.3399,0.3266,0.1337,0.0505,0.1263,0.0389
lfw,all,rgb,rgb/Donald_Fehr_0002.ppm,0.3533,0.3759,0.0394,0.0479,0.0038,0.0013
lfw,all,rgb,rgb/Donald_Fehr_0003.ppm,0.2589,0.1816,0.2447,0.2307,0.0073,0.0004
lfw,all,rgb,rgb/Donald_Fehr_0004.ppm,0.1574,0.1275,0.4972,0.3520,0.0273,0.0001
lfw,all,rgb,rgb/Donald_Hays_0001.ppm,0.2205,0.2792,0.4768,0.3062,0.0094,0.0159
lfw,all,rgb,rgb/Donald_Keck_0001.ppm,0.2419,0.2832,0.2369,0.1820,0.2105,0.0005
lfw,all,rgb,rgb/Donald_Keyser_0001.ppm,0.3618,0.4478,0.0641,0.0161,0.0057,0.0002
lfw,all,rgb,rgb/Donald_Pettit_0001.ppm,0.3038,0.2289,0.3173,0.1670,0.0689,0.1945
lfw,all,rgb,rgb/Donald_Pettit_0002.ppm,0.2504,0.2978,0.1457,0.1560,0.0449,0.0011
lfw,all,rgb,rgb/Donald_Pettit_0003.ppm,0.2897,0.2946,0.1356,0.1493,0.0204,0.0004
lfw,all,rgb,rgb/Donald_Regan_0001.ppm,0.3519,0.3718,0.0569,0.0597,0.0707,0.4288
lfw,all,rgb,rgb/Donald_Rumsfeld_0001.ppm,0.2225,0.2155,0.2792,0.2538,0.1065,0.0286
lfw,all,rgb,rgb/Donald_Rumsfeld_0002.ppm,0.3136,0.3299,0.0973,0.0800,0.0278,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0003.ppm,0.2446,0.2569,0.1530,0.1057,0.1572,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0004.ppm,0.1456,0.1445,0.4428,0.3748,0.0276,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0005.ppm,0.4576,0.1523,0.5166,0.0870,0.0003,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0006.ppm,0.1232,0.1084,0.4656,0.2454,0.0909,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0007.ppm,0.1721,0.1263,0.4973,0.2960,0.0066,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0008.ppm,0.2733,0.2357,0.1926,0.0575,0.0256,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0009.ppm,0.1500,0.1299,0.4400,0.2908,0.0098,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0010.ppm,0.1775,0.1807,0.3583,0.2455,0.0515,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0011.ppm,0.1821,0.2203,0.2331,0.1484,0.0373,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0012.ppm,0.2161,0.2191,0.2666,0.1576,0.1645,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0013.ppm,0.3282,0.3326,0.2190,0.1424,0.0101,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0014.ppm,0.2169,0.1854,0.2998,0.2709,0.1949,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0015.ppm,0.2445,0.3072,0.2180,0.2174,0.0117,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0016.ppm,0.2125,0.2525,0.1750,0.1840,0.0717,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0017.ppm,0.2462,0.2038,0.2572,0.1446,0.1059,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0018.ppm,0.2215,0.1252,0.5451,0.2566,0.0247,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0019.ppm,0.2506,0.2211,0.3804,0.1665,0.0287,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0020.ppm,0.2439,0.2949,0.1879,0.0923,0.0321,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0021.ppm,0.2508,0.2299,0.2976,0.0906,0.0233,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0022.ppm,0.2079,0.1675,0.3682,0.1782,0.0108,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0023.ppm,0.2373,0.2422,0.2173,0.1661,0.2170,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0024.ppm,0.2665,0.3040,0.1257,0.1079,0.0331,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0025.ppm,0.0455,0.0907,0.5483,0.4467,0.0150,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0026.ppm,0.1885,0.2575,0.1646,0.2039,0.0915,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0027.ppm,0.2260,0.2373,0.2106,0.1306,0.1474,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0028.ppm,0.0542,0.0350,0.6305,0.5176,0.0655,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0029.ppm,0.2711,0.0748,0.5310,0.2714,0.0024,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0030.ppm,0.2329,0.2105,0.2320,0.1176,0.0857,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0031.ppm,0.1927,0.1474,0.3716,0.1899,0.0411,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0032.ppm,0.1586,0.1377,0.3954,0.3095,0.0188,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0033.ppm,0.2809,0.3006,0.1024,0.0802,0.0391,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0034.ppm,0.2889,0.3477,0.0743,0.1272,0.0195,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0035.ppm,0.2150,0.3054,0.1020,0.1487,0.1141,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0036.ppm,0.2920,0.2522,0.2497,0.1180,0.0616,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0037.ppm,0.3324,0.2958,0.2010,0.0558,0.0430,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0038.ppm,0.3835,0.3392,0.1644,0.0478,0.0111,0.0027
lfw,all,rgb,rgb/Donald_Rumsfeld_0039.ppm,0.1734,0.2481,0.2406,0.2456,0.0278,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0040.ppm,0.1570,0.2865,0.1894,0.3090,0.0611,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0041.ppm,0.3223,0.2156,0.1836,0.0975,0.0902,0.1442
lfw,all,rgb,rgb/Donald_Rumsfeld_0042.ppm,0.3419,0.3074,0.1057,0.0292,0.3338,0.0002
lfw,all,rgb,rgb/Donald_Rumsfeld_0043.ppm,0.2893,0.3002,0.1108,0.0757,0.1619,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0044.ppm,0.3170,0.3369,0.0924,0.0807,0.1468,0.0010
lfw,all,rgb,rgb/Donald_Rumsfeld_0045.ppm,0.3484,0.2859,0.1365,0.0731,0.2906,0.0007
lfw,all,rgb,rgb/Donald_Rumsfeld_0046.ppm,0.1182,0.1625,0.2760,0.4066,0.1199,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0047.ppm,0.0759,0.0898,0.4770,0.4701,0.0658,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0048.ppm,0.2788,0.2327,0.2586,0.0863,0.0300,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0049.ppm,0.2495,0.2521,0.1944,0.1449,0.1370,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0050.ppm,0.1348,0.1446,0.4349,0.3056,0.0110,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0051.ppm,0.2710,0.3097,0.1319,0.0791,0.0732,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0052.ppm,0.1900,0.1405,0.4055,0.1527,0.1781,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0053.ppm,0.3078,0.3409,0.0897,0.0882,0.0040,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0054.ppm,0.3023,0.3108,0.1011,0.0717,0.0351,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0055.ppm,0.2481,0.3588,0.0619,0.1362,0.0315,0.0002
lfw,all,rgb,rgb/Donald_Rumsfeld_0056.ppm,0.2126,0.2561,0.2132,0.2587,0.0695,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0057.ppm,0.2904,0.2725,0.1572,0.0618,0.0525,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0058.ppm,0.2760,0.2599,0.1695,0.0847,0.0319,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0059.ppm,0.1688,0.2318,0.2084,0.2496,0.2495,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0060.ppm,0.2633,0.2288,0.2141,0.1042,0.0830,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0061.ppm,0.2706,0.2583,0.1658,0.0930,0.0709,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0062.ppm,0.2523,0.3109,0.1514,0.1055,0.0596,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0063.ppm,0.2337,0.2657,0.1864,0.1940,0.0559,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0064.ppm,0.3031,0.3058,0.1234,0.0421,0.1011,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0065.ppm,0.2515,0.2686,0.2041,0.0712,0.0231,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0066.ppm,0.1533,0.2230,0.2698,0.2639,0.0719,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0067.ppm,0.1076,0.2214,0.2736,0.4432,0.0384,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0068.ppm,0.1378,0.1876,0.2879,0.4337,0.0353,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0069.ppm,0.1287,0.1752,0.3433,0.3112,0.0886,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0070.ppm,0.2865,0.3112,0.0935,0.0705,0.0371,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0071.ppm,0.2184,0.2561,0.2006,0.1890,0.1571,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0072.ppm,0.2245,0.2358,0.2110,0.1193,0.0411,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0073.ppm,0.3704,0.3354,0.0776,0.0097,0.0514,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0074.ppm,0.3084,0.2432,0.2867,0.4273,0.0006,0.0031
lfw,all,rgb,rgb/Donald_Rumsfeld_0075.ppm,0.3462,0.3542,0.0434,0.0259,0.1454,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0076.ppm,0.3370,0.3993,0.1354,0.0749,0.0785,0.0001
lfw,all,rgb,rgb/Donald_Rumsfeld_0077.ppm,0.2465,0.3048,0.2086,0.1588,0.0288,0.0062
lfw,all,rgb,rgb/Donald_Rumsfeld_0078.ppm,0.1877,0.1733,0.2671,0.1724,0.1085,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0079.ppm,0.1461,0.1261,0.4220,0.2476,0.3408,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0080.ppm,0.3718,0.2938,0.1892,0.0315,0.0062,0.0000
lfw,all,rgb,rgb/Donald_Rumsfeld_0081.ppm,0.2640,0.3147,0.1410,0.1252,0.0175,0.0000
